"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value","disease"
"DE","00+",2025-01-16,2024-12-22,-3,"quantile",0.025,31228,"sari"
"DE","00+",2025-01-16,2024-12-22,-3,"quantile",0.1,31228,"sari"
"DE","00+",2025-01-16,2024-12-22,-3,"quantile",0.25,31229,"sari"
"DE","00+",2025-01-16,2024-12-22,-3,"quantile",0.5,31270,"sari"
"DE","00+",2025-01-16,2024-12-22,-3,"quantile",0.75,31561,"sari"
"DE","00+",2025-01-16,2024-12-22,-3,"quantile",0.9,32308,"sari"
"DE","00+",2025-01-16,2024-12-22,-3,"quantile",0.975,33866,"sari"
"DE","00+",2025-01-23,2025-01-19,0,"mean",NA,38005,"sari"
"DE","00+",2025-01-23,2025-01-19,0,"quantile",0.025,34775,"sari"
"DE","00+",2025-01-23,2025-01-19,0,"quantile",0.1,35728,"sari"
"DE","00+",2025-01-23,2025-01-19,0,"quantile",0.25,36682,"sari"
"DE","00+",2025-01-23,2025-01-19,0,"quantile",0.5,37862,"sari"
"DE","00+",2025-01-23,2025-01-19,0,"quantile",0.75,39171,"sari"
"DE","00+",2025-01-23,2025-01-19,0,"quantile",0.9,40465,"sari"
"DE","00+",2025-01-23,2025-01-19,0,"quantile",0.975,42045,"sari"
"DE","00+",2025-01-23,2025-01-12,-1,"mean",NA,35118,"sari"
"DE","00+",2025-01-23,2025-01-12,-1,"quantile",0.025,33608,"sari"
"DE","00+",2025-01-23,2025-01-12,-1,"quantile",0.1,34019,"sari"
"DE","00+",2025-01-23,2025-01-12,-1,"quantile",0.25,34455,"sari"
"DE","00+",2025-01-23,2025-01-12,-1,"quantile",0.5,35019,"sari"
"DE","00+",2025-01-23,2025-01-12,-1,"quantile",0.75,35674,"sari"
"DE","00+",2025-01-23,2025-01-12,-1,"quantile",0.9,36345,"sari"
"DE","00+",2025-01-23,2025-01-12,-1,"quantile",0.975,37189,"sari"
"DE","00+",2025-01-23,2025-01-05,-2,"mean",NA,35967,"sari"
"DE","00+",2025-01-23,2025-01-05,-2,"quantile",0.025,34059,"sari"
"DE","00+",2025-01-23,2025-01-05,-2,"quantile",0.1,34112,"sari"
"DE","00+",2025-01-23,2025-01-05,-2,"quantile",0.25,34333,"sari"
"DE","00+",2025-01-23,2025-01-05,-2,"quantile",0.5,35066,"sari"
"DE","00+",2025-01-23,2025-01-05,-2,"quantile",0.75,36651,"sari"
"DE","00+",2025-01-23,2025-01-05,-2,"quantile",0.9,39022,"sari"
"DE","00+",2025-01-23,2025-01-05,-2,"quantile",0.975,42873,"sari"
"DE","00+",2025-01-23,2024-12-29,-3,"mean",NA,30759,"sari"
"DE","00+",2025-01-23,2024-12-29,-3,"quantile",0.025,30396,"sari"
"DE","00+",2025-01-23,2024-12-29,-3,"quantile",0.1,30396,"sari"
"DE","00+",2025-01-23,2024-12-29,-3,"quantile",0.25,30397,"sari"
"DE","00+",2025-01-23,2024-12-29,-3,"quantile",0.5,30438,"sari"
"DE","00+",2025-01-23,2024-12-29,-3,"quantile",0.75,30732,"sari"
"DE","00+",2025-01-23,2024-12-29,-3,"quantile",0.9,31495,"sari"
"DE","00+",2025-01-23,2024-12-29,-3,"quantile",0.975,33092,"sari"
"DE","00+",2025-01-30,2025-01-26,0,"mean",NA,47079,"sari"
"DE","00+",2025-01-30,2025-01-26,0,"quantile",0.025,43277,"sari"
"DE","00+",2025-01-30,2025-01-26,0,"quantile",0.1,44391,"sari"
"DE","00+",2025-01-30,2025-01-26,0,"quantile",0.25,45512,"sari"
"DE","00+",2025-01-30,2025-01-26,0,"quantile",0.5,46904,"sari"
"DE","00+",2025-01-30,2025-01-26,0,"quantile",0.75,48455,"sari"
"DE","00+",2025-01-30,2025-01-26,0,"quantile",0.9,49992,"sari"
"DE","00+",2025-01-30,2025-01-26,0,"quantile",0.975,51874,"sari"
"DE","00+",2025-01-30,2025-01-19,-1,"mean",NA,36111,"sari"
"DE","00+",2025-01-30,2025-01-19,-1,"quantile",0.025,33857,"sari"
"DE","00+",2025-01-30,2025-01-19,-1,"quantile",0.1,34259,"sari"
"DE","00+",2025-01-30,2025-01-19,-1,"quantile",0.25,34825,"sari"
"DE","00+",2025-01-30,2025-01-19,-1,"quantile",0.5,35736,"sari"
"DE","00+",2025-01-30,2025-01-19,-1,"quantile",0.75,36993,"sari"
"DE","00+",2025-01-30,2025-01-19,-1,"quantile",0.9,38452,"sari"
"DE","00+",2025-01-30,2025-01-19,-1,"quantile",0.975,40476,"sari"
"DE","00+",2025-01-30,2025-01-12,-2,"mean",NA,34129,"sari"
"DE","00+",2025-01-30,2025-01-12,-2,"quantile",0.025,32366,"sari"
"DE","00+",2025-01-30,2025-01-12,-2,"quantile",0.1,32367,"sari"
"DE","00+",2025-01-30,2025-01-12,-2,"quantile",0.25,32395,"sari"
"DE","00+",2025-01-30,2025-01-12,-2,"quantile",0.5,32741,"sari"
"DE","00+",2025-01-30,2025-01-12,-2,"quantile",0.75,34308,"sari"
"DE","00+",2025-01-30,2025-01-12,-2,"quantile",0.9,37612,"sari"
